item_id,timestamp,value
ts1,2021-04-24 14:00:00,525.4930555999999
ts1,2021-04-24 15:00:00,542.3069444
ts1,2021-04-24 16:00:00,539.3313889
ts1,2021-04-24 17:00:00,587.0536111
ts1,2021-04-24 18:00:00,656.9702778
ts1,2021-04-24 19:00:00,632.9969444
ts1,2021-04-24 20:00:00,582.3458333
ts1,2021-04-24 21:00:00,882.3758332999998
ts1,2021-04-24 22:00:00,632.2061111
ts1,2021-04-24 23:00:00,639.9025
ts1,2021-04-25 00:00:00,651.2641667
ts1,2021-04-25 01:00:00,576.9030556
ts1,2021-04-25 02:00:00,555.5666667
ts1,2021-04-25 03:00:00,517.7580556
ts1,2021-04-25 04:00:00,587.7344444
ts1,2021-04-25 05:00:00,617.7011111
ts1,2021-04-25 06:00:00,588.4713889
ts1,2021-04-25 07:00:00,614.3058333
ts1,2021-04-25 08:00:00,605.6641667
ts1,2021-04-25 09:00:00,606.1633333
ts1,2021-04-25 10:00:00,590.4727778
ts1,2021-04-25 11:00:00,624.3430556
ts1,2021-04-25 12:00:00,618.795
ts1,2021-04-25 13:00:00,608.1258333
ts1,2021-04-25 14:00:00,604.4813889
ts1,2021-04-25 15:00:00,604.7430555999999
ts1,2021-04-25 16:00:00,565.9655556
ts1,2021-04-25 17:00:00,594.3219444
ts1,2021-04-25 18:00:00,713.5158332999999
ts1,2021-04-25 19:00:00,636.9591667000001
ts1,2021-04-25 20:00:00,593.1994444000001
ts1,2021-04-25 21:00:00,878.6666667000002
ts1,2021-04-25 22:00:00,696.3538888999999
ts1,2021-04-25 23:00:00,668.7744444
ts1,2021-04-26 00:00:00,703.8280556
ts1,2021-04-26 01:00:00,664.9633332999999
ts1,2021-04-26 02:00:00,653.4058332999999
ts1,2021-04-26 03:00:00,648.7930556
ts1,2021-04-26 04:00:00,663.1494444
ts1,2021-04-26 05:00:00,723.7944444
ts1,2021-04-26 06:00:00,683.2783333
ts1,2021-04-26 07:00:00,699.4952777999999
ts1,2021-04-26 08:00:00,773.3772222
ts1,2021-04-26 09:00:00,707.6425
ts1,2021-04-26 10:00:00,694.7438889
ts1,2021-04-26 11:00:00,695.4827778
ts1,2021-04-26 12:00:00,709.2891667
ts1,2021-04-26 13:00:00,701.6058333
ts1,2021-04-26 14:00:00,731.5911111
ts1,2021-04-26 15:00:00,840.805
ts1,2021-04-26 16:00:00,841.9988889
ts1,2021-04-26 17:00:00,1011.871389
ts1,2021-04-26 18:00:00,856.4952777999999
ts1,2021-04-26 19:00:00,787.8761111
ts1,2021-04-26 20:00:00,727.4083333
ts1,2021-04-26 21:00:00,930.3572222000001
ts1,2021-04-26 22:00:00,797.5972222
ts1,2021-04-26 23:00:00,686.9608333
ts1,2021-04-27 00:00:00,770.5158332999999
ts1,2021-04-27 01:00:00,683.1369444000001
ts1,2021-04-27 02:00:00,663.6394444
ts1,2021-04-27 03:00:00,698.0511111000001
ts1,2021-04-27 04:00:00,749.7213889
ts1,2021-04-27 05:00:00,769.4205556
ts1,2021-04-27 06:00:00,750.4830556
ts1,2021-04-27 07:00:00,783.2322222
ts1,2021-04-27 08:00:00,790.1016667
ts1,2021-04-27 09:00:00,756.2791667
ts1,2021-04-27 10:00:00,737.3558333
ts1,2021-04-27 11:00:00,756.4388888999999
ts1,2021-04-27 12:00:00,737.3533332999999
ts1,2021-04-27 13:00:00,736.2586111
ts1,2021-04-27 14:00:00,773.5722222
